conversation_id,turn,speaker,text,agency
c6260c6e-98b9-491b-b08a-029bd73b8928,1,user,Tere! Mul on probleem Windowsiga ID tarkvara paigaldamisel. Ilmnes mingi tõrk. Kas te saate mind aidata?,output_ID.ee
c6260c6e-98b9-491b-b08a-029bd73b8928,2,assistant,Tere! Ma saan küll. Palun räägi rohkem sellest tõrkest. Kas sa saad mingi veaõht (koodiga) või veateate? Ja millise ID tarkvara sa paigaldate?,output_ID.ee
158c4f81-cf85-42c8-bb91-d96d81a68957,1,user,"Tere! Ma sain probleeme ID-tarkvara paigaldamisel. Kas teil on mõni idee, mis võiks olla põhjus?",output_ID.ee
158c4f81-cf85-42c8-bb91-d96d81a68957,2,assistant,"Tere! Ma saan aru, et teil on raskusi ID-tarkvara paigaldamisega. See on levinum probleem, kui Windows operatsioonisüsteem on tehtud uuendusi. Ilmselt Windowsi registris olevad vaimed vanad ID-tarkvara komponendid ei sobi uute versioonidega. Kas sa tead, mis vea kood oli?",output_ID.ee
5787d720-f062-49f2-a7de-73a03db5abb8,1,user,"Tere! Mul oli probleeme ID tarkvara paigaldamisega. Sai teateid, et paigaldus läks tõrkeid. Kuidas ma saan sellest aru ja mida peaks tegema?",output_ID.ee
5787d720-f062-49f2-a7de-73a03db5abb8,2,assistant,"Tere! Üsna sagedased probleemid. Selle peamiseks põhjuseks on see, et Windows registreis on vana ID tarkvara komponentide kirjeid, mis uue versiooni ei nõua. Vaevalt paigaldus lõpeb, täna on see probleem seotud Windowsi operatsioonisüsteemi uuendusega. Kas sulle kuvati mingisugune veateade? Kui võisa seda koodi või veateadet meelde tuua, oleks see väga hea.",output_ID.ee
25dfa3fa-c10a-42f8-867e-6dfeb723ba9e,1,user,"Tere! Ma pole päris kindel, mida tähendab ID-kaardi sertifitseerimine. Kas saaksid sulle teada, mida see täpselt on?",output_ID.ee
25dfa3fa-c10a-42f8-867e-6dfeb723ba9e,2,assistant,"Tere! Muidugi. ID-kaardi sertifitseerimine on protsess, millega ID-kaardi omanik tõestab oma identiteeti. See tähendab, et võid saada ID-kaardile juurdepääsu ja seda kasutada erinevates eesti avalikus veebis. Sertifitseerimisel kontrollitakse, et sa oled tegelikult see, kes sa väidate olevat. Hetkel on aktuaalne sertifitseerimispoliitika (https://www.id.ee/wp-content/uploads/2024/07/cp_esteid_v2.1.-.pdf), mille alustasime kasutama 16. augustil 2024. Kas sa soovid, et ma selle kohta rohkem täpsemat infot annaks?",output_ID.ee
3b90c826-9cdb-41bb-960b-64fee1b1f400,1,user,"Tere! Ma nägin, et ID.ee juures on sertifitseerimiskorra teatud muudatusi. Kas saaksite öelda, milline on uus sertifitseerimiskorra versioon praegu keesingil? Vaatan, et need muutuvad sageli...",output_ID.ee
3b90c826-9cdb-41bb-960b-64fee1b1f400,2,assistant,"Tere! Jah, on. Praegune sertifitseerimiskorra versioon on v2.1. See jõustus 16. augustil 2024. Olete õigesti tähendanud, et need muutused on suhteloolised. Kas teiega on juttu sellest, kuidas see muutmine mõjutab ID-kaardi omanikke? See on uusim versioon.",output_ID.ee
cfd3bede-7308-4805-bca9-6e51f88b7d19,1,user,Tere! Ma ei saa oma ID-kaardi PIN-koodi sisse sisestada. Mida peaks tegema?,output_ID.ee
cfd3bede-7308-4805-bca9-6e51f88b7d19,2,assistant,"Tere! Kui PIN-kood on kolm korda järjest valesti sisestatud, siis ID-kaart selle lukustab turvalisuse huvides. Palju ei parda, see on üsna levinum probleem. Sa saad PIN-koodi ise kiiresti lahti blokeerida – ei tarvitse PUK-koodi kasutada! Kas sul on PUK-koodi olemas, või sooviksime teada, kas sul seda pole?",output_ID.ee
861efae5-b8f0-402b-8a3d-88900b44431c,1,user,Tere! Ma ei saa oma ID-kaardi PIN-koodi lahti blokeerida. Mis ma peaks tegema? Kas see on kurb asi?,output_ID.ee
861efae5-b8f0-402b-8a3d-88900b44431c,2,assistant,"Tere! Ei ole kurb asi, seda saab lahti blokeerida. Kui sa kolm korda järjest valesti PIN-koodi sisestasid, siis ID-kaart seda turvalisuse huvides blokeeris. Sa saad oma PIN-koodi ise kiirelt ja mugavalt lahti blokeerida. Pühkige ID-kaardi PIN-koodi blokeerimise maha. Kuidas ma saan selle täna tegema?",output_ID.ee
c449b19a-b4e9-49a7-86ae-1c195334b311,1,user,"Tere! Ma olen ID-kaardi kasutamiseks DigiDoc4 programmi installinud, aga ei suuda seda oma arvutis leida. Kas teil on mõni nõu hulgimisel?",output_ID.ee
c449b19a-b4e9-49a7-86ae-1c195334b311,2,assistant,"Tere! Päev vastu! Jah, seda on lihtne leida. Kui sa oled ID-kaardi kasutamiseks DigiDoc4 programmi juba installinud, siis DigiDoc4 ikoon peaks arvuti töölaual olema. Kui seda ei ole, siis tee topeltklõps sellel, millel on 'D' tähe all nimega DigiDoc4. Kas sa leiad selle ikooni?",output_ID.ee
cea24990-7861-40b6-aa4b-0633b2d40d6d,1,user,"Tere! Ma ei suuda DigiDoc4 programmi oma arvutis leida, kui ma ID kaardi kasutada tahan. Kuidas ma seda tegema saan?",output_ID.ee
cea24990-7861-40b6-aa4b-0633b2d40d6d,2,assistant,"Tere! Helge, küta. DigiDoc4 programmi leidmiseks on erinevad viisad sõltuvalt teie arvuti operatsioonisüsteemist. Kas te kasutate Windowsit, macOS või Linuxi? Kui te Windowsit kasutate, siis programmi ikoon peaks automaatselt arvuti töölauale paigaldatud olema. Kas te seda näete?",output_ID.ee
c2e2f86f-c5f1-4939-b22c-cffaadb4e6c4,1,user,"Tere! Ma saan aru, et ma pean DigiDoc4-i oma arvutis leidma, aga ma ei suuda seda leida. Kas teil on mõni nõuadav?",output_ID.ee
c2e2f86f-c5f1-4939-b22c-cffaadb4e6c4,2,assistant,"Tere! Jah, küllap! Palju õnne, et kontrollisid. Üldiselt paigaldatakse DigiDoc4-i Windowsi arvutitesse automaatselt arvuti töölehele. Pärast paigaldust peaks töölehel olema DigiDoc4 ikoon. Kuidas see tööleht välja näeb? Kas sa näed seal midagi, kuhu sa võiksid hiirega topeltklõpsata?",output_ID.ee
abbe6a6e-5475-42db-9856-745cfc317a10,1,user,"Tere! Ma tean, et on mobiil-ID, aga kas see on nagu tavaline ID-kaart, aga telefoni sees?",output_ID.ee
abbe6a6e-5475-42db-9856-745cfc317a10,2,assistant,"Tere! Jah, täpselt nii! Mobiil-ID on SIM-kaardi põhjal toimiv digitaalne isikutunnistus, mis on samasugune kui tavaline ID-kaart (digi-ID, elamisloakaart) – see on riiklikult garanteeritud. See on lihtsalt kasutuses mobiilseadmega. Kas sulle on oluline teada, kuidas seda kasutada? Kas sa mõtled, kuidas taotleda või kuidas sellega tegelikult midagi teha? ",output_ID.ee
4ab54758-9362-45c1-bdc5-1b7a438871d2,1,user,"Tere! Ma ei ole päris kindel, mis Mobiil-ID on. Kas see on midagi sarnast ID-kaardile?",output_ID.ee
4ab54758-9362-45c1-bdc5-1b7a438871d2,2,assistant,"Tere! Jah, Mobiil-ID on täpselt nii nagu ID-kaart, aga see on digitaalne ja see on seotud sinu nutitelefoniga. See on SIM-kaardi põhjal toimiv digitaalne isikutunnistus. Politsei- ja Piirivalveamet väljastab selle sertifikaadid. Kas sa mõtled, mis see täpselt teeb?",output_ID.ee
b8718b25-89dd-4937-8b49-49fa06e1dff8,1,user,"Tere! Ma ei ole päris kindel, mis Mobiil-ID on. Kas see on uus ID-kaart nutitelefonile?",output_ID.ee
b8718b25-89dd-4937-8b49-49fa06e1dff8,2,assistant,"Tere! Jah, Mobiil-ID on täpselt selline – see on digitaalne isikutunnistus, mis on alati sinuga nutiseadmega kaasas. See põhineb SIM-kaardil ja on riikliku garantii all, nagu ka tavaline ID-kaart (digi-ID, elamisloakaart). See on väga sarnane, aga selle saab kasutada just nutiseadmest.",output_ID.ee
10abb77d-dd48-4812-8ac8-724a8707b4c0,1,user,"Tere! Ma arvan, et mobiil-ID on juurde tulnud. Aga kuidas see töötab? Kas ma pean mingit eraldi seadet kasutama?",output_ID.ee
10abb77d-dd48-4812-8ac8-724a8707b4c0,2,assistant,"Tere! Jah, mobiil-ID on juurde tulnud ja selle abil saad e-teenustesse sisse logida ilma ID-kaardita. Pead seda üldiselt eraldi seadetega kasutada ei pea - see töötab nii arvutis, tahvelarvutis kui ka telefonis. Kui sa seda kasutad, siis piisab sellest, et sa mäletaksid oma mobiil-ID PIN-koode. Kas sul on kunagi olnud ID-kaart või oskad sellega sisse logida?",output_ID.ee
d0d64824-f96f-4b51-a406-186918c9e150,1,user,"Tere! Ma ei ole päris kindel, kuidas mobiil-ID töötab. Kas ma pean mingi eraldi seadme hankima, et seda kasutada?",output_ID.ee
d0d64824-f96f-4b51-a406-186918c9e150,2,assistant,"Tere! Ei pea. Mobiil-ID töötab nii arvutis, tahvelarvutis kui ka mobiiltelefonis. Pea kõik suuremad e-teenused, mis pakuvad ID-kaardiga sisenemise võimalust, toetavad seda. Kui sa tead oma mobiil-ID PIN-koode, siis saad neid kasutada!",output_ID.ee
9bd0d484-709c-43b6-9d71-428e31141ed0,1,user,"Tere! Kas te saate öelda, mis RIA DigiDoc on?",output_ID.ee
9bd0d484-709c-43b6-9d71-428e31141ed0,2,assistant,"Tere! RIA DigiDoc on mobiilirakendus, mis on mõeldud ID-kaardi, Smart-ID või mobiil-ID abil dokumente digitaalselt allkirjastama. See on nagu ID-tarkvara, aga nutitelefonis!",output_ID.ee
e12353b2-197f-4755-96c9-8a30cb6151f3,1,user,"Tere! Kas te saate rääkida sellest RIA DigiDoc mobiilirakendusest, mida ID.ee teeb?",output_ID.ee
e12353b2-197f-4755-96c9-8a30cb6151f3,2,assistant,"Muidugi! RIA DigiDoc on mobiilirakendus, mis on mõeldud ID-kaardi, Smart-ID ja mobiil-ID abil dokumentide digitaalse allkirjastamisele. See on tasuta saadaval App Store'ist ja Google Play poest. Kas te olete huvitatud teadma, mida sellega saab teha?",output_ID.ee
f43f4ad1-1b15-433d-94d1-513c3feb0cd5,1,user,"Tere! Ma arvan, et minu ID-kaart on kadunud. Kas ma pean midagi tegema selle kaitse tagamiseks?",output_ID.ee
f43f4ad1-1b15-433d-94d1-513c3feb0cd5,2,assistant,"Tere! Jah, väga hea, et mõtled sellele. Kui sa arvad, et ID-kaart on kadunud või varastatud, on oluline kohe sertifikaadid peatada. See aitab varguse korral sinu identiteeti kaitsmata jätta. Kas sa saaksid kasvõi lehel http://www.id.ee vaadata, mis seotud sertifikaate pead peatama?",output_ID.ee
89a0d3f6-ca15-4d2b-8ee8-a3dd88c10cf4,1,user,Tere! Ma jätsin oma ID-kaardi kaduma. Kas ma pean ka sellega seotud sertifikaadid peatama? Ja kuidas seda teen?,output_ID.ee
89a0d3f6-ca15-4d2b-8ee8-a3dd88c10cf4,2,assistant,"Tere! Jah, kindlasti! Kui olete kindel, et teie ID-kaart on kadunud või varastatud, siis peate sellega seotud sertifikaadid peatama, et varguse korral oleks teie identiteet paremini kaitstud. Seda saab teha telefoni teel või Politsei- ja Piirivalveameti teeninduses. Mida tegelikult peame tegema, on nii, et sertifikaat muutub mittesobivaks. Kas teiega oleks mugav telefoni teel küsida, kuidas see toimib?",output_ID.ee
2c649cf1-79f8-465d-b1aa-ea7f4296e0f2,1,user,"Tere! Ma arvan, et minu ID-kaart on kadunud. Mis ma peaksin tegema, et mu andmeid kaitsta?",output_ID.ee
2c649cf1-79f8-465d-b1aa-ea7f4296e0f2,2,assistant,"Tere! See on murettekitav. Kui olete kindel, et ID-kaart on kadunud või varastatud, peaksite koheselt sellega seotud sertifikaadid peatama. See on väga tähtis, et varguse korral peaksite oma identiteeti maksimaalselt kaitsma. Kas teiega on selge, mida sertifikaatide peatamine tähendab? Peatamine tähendab, et sertifikaat ei ole enam kehtiv. Kui teiega on selge, siis võime järjadel selle peatamisega tegeleda.",output_ID.ee
cd66b1b7-2be9-4236-bc44-2759559ecdd2,1,user,"Tere! Ma arvan, et Riigiportaali eesti.ee on teadaolev asi, aga ma ei ole kindel, kuidas seesama eesti.ee kasutada. Kas sa saaksid mulle aidata?",output_ID.ee
cd66b1b7-2be9-4236-bc44-2759559ecdd2,2,assistant,"Muidugi! Riigiportaali eesti.ee on üsna lahe asi. See on üks keskoht, kus saad kõik oma riigiga seotud teave ühes kohas. Kas sa oled mõelnud, mida selle kaudu teha saaksid? Näiteks, kas sul on küpsus testi tulemused, mis sa tahaksid kontrollida?",output_ID.ee
e08b28cf-e181-4691-bda2-cbc3edff0ab5,1,user,"Tere! Kas saaksite öelda, mida Riigiportaalis eesti.ee saab teha?",output_ID.ee
e08b28cf-e181-4691-bda2-cbc3edff0ab5,2,assistant,"Muidugi! Riigiportaalis eesti.ee on väga palju erinevaid asju. See on keskoht, kus saab hallata oma riigiga seotud infot. Näiteks saab kontrollida digiretsepte, haridusinformaat, vaadata oma elukohaandmeid ja palju muud. Põhimõtteliselt on see keskoht, kust saab juurde kõikvõimalikku infot, mis sinu elukaasale kuuluvaid asju puudutab. Kas saaksite öelda, millest te konkreetselt huvitatud olete?",output_ID.ee
a1330e02-2eba-44b2-90e7-2096a014cdc9,1,user,"Tere! Kas saaksite mulle öelda, mis on Riigiportaal eesti.ee?",output_ID.ee
a1330e02-2eba-44b2-90e7-2096a014cdc9,2,assistant,"Muidugi! Riigiportaal eesti.ee on Eesti uus digiregionsümbol. See on üks keskoht, kus saate hallata kõiki oma riigiga seotud infot ühes kohas. See on nagu ühtne keskkaabel, mis koondab palju erinevaid teenuseid ja infot.",output_ID.ee
12509224-15ba-4dc8-a944-a430bf246a4c,1,user,Tere! Mis on Web eID?,output_ID.ee
12509224-15ba-4dc8-a944-a430bf246a4c,2,assistant,"Tere! Web eID on uus süsteem, mis võimaldab teid veebis turvaliselt identifitseerida ja oma dokumendid allkirjastada. See tähendab, et saate kasutada oma ID-kaarti või digi-kaarti veebis, ilma seda kaardi enda eemardamata. See on uus arhitektuur selleks, et tagada parem turvalisus.",output_ID.ee
74583fd7-3339-4329-b30a-537f8dfeaa68,1,user,Tere! Mul on probleeme ID-kaardi PIN-koodiga. Kas ma saan uue PIN-koodi taotleda?,output_ID.ee
74583fd7-3339-4329-b30a-537f8dfeaa68,2,assistant,"Tere! Jah, seda saab. Uue PIN-koodi ümbriku taotlemiseks pead sa pöörduma Politsei- ja Piirivalveameti teenindusse või Eesti Vabariigi välisesindusse. Palun võta kaasa isikut tõendava dokumendi! Kas sa tead, kus on lähim Politsei- ja Piirivalveameti teenindus?",output_ID.ee
326a810d-3e56-4f92-af63-04ef14637113,1,user,"Tere! Ma saan aru, et ID-kaardi PIN-koodid võivad kaduda. Kuidas saan uue PIN-koodi taotleda?",output_ID.ee
326a810d-3e56-4f92-af63-04ef14637113,2,assistant,"Tere! Jah, see on võimalik. Uue PIN-koodi taotlemiseks pead pöörduma Politsei- ja Piirivalveameti teenindusse või Eesti Vabariigi välisesindusse. On oluline kaasa võtta isikut tõendav dokument. Kas sa tead, kus on lähim Politsei- ja Piirivalveameti asukoht?",output_ID.ee
daff3920-21c5-4e8b-a0da-2346e2cad62f,1,user,"Tere! Ma arvan, et on probleeme ID-kaardi kasutamisega. Kuidas saan abi?",output_ID.ee
daff3920-21c5-4e8b-a0da-2346e2cad62f,2,assistant,"Tere! Päev vastu. Kui sul on probleeme ID-kaardi või mobiil-ID-ga, on ID.ee veebist hea abi leida. Palju informatsiooni ja vastuseid seal leiad: id.ee. Sa võid ka ID-abikeskusega ühendust võtta läbi nende veebiformi, et saada personaalsemat abi.",output_ID.ee
536dad76-6ca5-43be-a3a6-86e38f30524e,1,user,"Tere! Ma saan probleeme ID-kaardi kasutamisega. Kas teil on ID.ee veebis kohta, kus ma saan vastuseid? Kas see on midagi, mis on loodud just selleks? ",output_ID.ee
536dad76-6ca5-43be-a3a6-86e38f30524e,2,assistant,"Tere! Jah, ID.ee veebis on täiesti loodud suur hulk teavet ID-kaardi ja mobiil-ID kohta. Sa võid seda kasutada, kui sul on probleeme. Palun kasuta meie otsingut – see on kõige parem viis leida just seda, mida sa otsid. Kui sul on raskusi leplikust või oled märganud midagi ebaselge, palun anna teada!",output_ID.ee
f7b33175-1746-4784-9221-f1ed306bb313,1,user,"Tere! Ma arvan, et probleem on ID kaardiga. Ma ei saa seda kasutada. Kas teil on midagi, mis aitab?",output_ID.ee
f7b33175-1746-4784-9221-f1ed306bb313,2,assistant,"Tere! Jah, meil on ID kaardiga seotud küsimustele vastuseid. Palju täpsemalt, kui probleem on, seda parem on abi. Kas saate palun öelda, mis täpselt probleem on? Kas on viga lugemisega, või ei saa seda üldse kasutada?",output_ID.ee
7de9b696-e4ea-49f9-a2fc-043dead8141c,1,user,"Tere! Ma arvan, et mobiil-ID on hea asi, aga kuidas seda saab tellida? Ma ei tea, kust alustada.",output_ID.ee
7de9b696-e4ea-49f9-a2fc-043dead8141c,2,assistant,"Tere! Päris hea küsimus. Mobiil-ID tellimine on päris lihtne. Seda saate tellida oma mobiilsideoperaatori juures - Telia, Elisa või Tele2. Kõik kolm pakuvad seda serviisi. Palju lihtsam on, kui saad teada, millise operaatori pakub sulle kõige sobivam teenus!",output_ID.ee
a92bd603-7350-40ff-98e6-ebb4066f1d43,1,user,"Tere! Ma olen kuulnud Mobiil-ID kohta, aga ei ole kindel, mis see on ja kuidas see töötab. Kas saaksite seda veidi selgitada?",output_ID.ee
a92bd603-7350-40ff-98e6-ebb4066f1d43,2,assistant,"Muidugi! Mobiil-ID on elektrooniline isikutuvastussüsteem, mis võimaldab teil sisse logida erinevate e-teenustega teie mobiiltelefoniga. See tähendab, et te ei pea pidevalt kaasas hoida ID-kaarti. Kas te teadate, et Mobiil-ID on turvaline ja seda saab kasutada seadmeüleselt – nutitelefonist, tahvelarvutist või arvutist. Kas soovite rohkem teada selle kohta?",output_ID.ee
bf0dcb05-b033-4502-a7dd-6248e872a70d,1,user,"Tere! Ma mõtlesin, mis see Mobiil-ID on? Kas see on uus ID-kaart?",output_ID.ee
bf0dcb05-b033-4502-a7dd-6248e872a70d,2,assistant,"Tere! Mobiil-ID on juurdekasv ID-kaardi kasutamisele. See on mobiiltelefoniga kaasasolev vebinimiliselt kindel identifikaator. See annab teile juurdejuurdepääsu e-teenustele, ilma et peaksite ID-kaarti kaasas kandma. Kas te mõtlete, et see on samasugune kui ID-kaart? See on juurdekasv!",output_ID.ee
ccc272f6-81d4-4041-8868-2f0e6480bc56,1,user,"Tere! Ma arvan, et ma saan aru, et me räägime ID-kaardi sertifikaatidest. Aga kuidas need sertifikaadid üldse töötavad? Miks on need vajalikud?",output_ID.ee
ccc272f6-81d4-4041-8868-2f0e6480bc56,2,assistant,"Tere! Jah, täiesti! Sertifikaadid on olulised ID-kaardi, elamisloakaardi, digi-ID ja diplomaatilise isikutunnistuse kasutamisel e-teenustes. Need on nagu digitaalne võti, mis võimaldab teil kindlustada oma identiteeti veebis. Need kinnitavad, et te olete selle dokumendi omanik.",output_ID.ee
9a463957-4e62-4b6e-9e86-a114d526c448,1,user,Tere! Kas mul on vaja sertifikaate ID-kaardi jaoks? Ma ei ole kindel.,output_ID.ee
9a463957-4e62-4b6e-9e86-a114d526c448,2,assistant,"Tere! Jah, ID-kaardi kasutamiseks on vajalikud sertifikaadid. Need garanteerivad teie identiteedi elektroonilises keskkonnas. Need annavad võimaluse sisse logida e-teenustesse ja digitaalseid allkirju anduda. Kas te olete varem sertifikaate kasutanud?",output_ID.ee
41787cd6-c51d-49e9-bdb5-35409197cdba,1,user,"Tere! Ma arvan, et digiallkirjastamine on üsna oluline, aga ei suuda päris aru saada, kuidas seda enda e-teenuses realiseerida. Kas saate öelda, milliseid võimalusi on olemas?",output_ID.ee
41787cd6-c51d-49e9-bdb5-35409197cdba,2,assistant,"Tere! Muidugi. Digiallkirjastamise realiseerimiseks on mitu võimalikku lahendust, mis sõtuvad valitsusektori ja erasektori lahendustega. Valitsusektori asutused saavad kasutada Riigi allkirjastamisteenust (https://www.ria.ee/riigi-infosusteem/elektrooniline-identiteet-ja-usaldusteenused/digiallkirja-serverteenused) . See pakub ID-kaardi, mobiil-ID, Smart-ID ja e-Templiga digiallkirjastamise tuge. Samuti on olemas mitmed teed, mida saate kasutada erasektoris. Kas teiega oleks huvitav ka uurida erasektori lahendusi?",output_ID.ee
e5e47028-6555-4bb0-9cd8-69f7d2051462,1,user,"Tere! Ma arvan, et olen kuuldud digiallkirjadest, aga ma ei ole kindel, mida need täpsemalt tähendavad ja kuidas need minu e-teenuses kasutamiseks soetada?",output_ID.ee
e5e47028-6555-4bb0-9cd8-69f7d2051462,2,assistant,"Tere! Palju maas! Digiallkirjad on oluline osa e-teenuste turvalisusest. Neil on võti sellele, et dokumendid ja tehingud on autentse ja usaldusväärse, ning neid ei saa muuta ilma, et teist ei teatsidaks. Paljuski seega on need olulised selleks, et mu e-teenuses toimuvatest asjadest oleks kindel, et on autentse. Arvestades seda, saame rääkida selle kohta rohkem, aga kõigepealt saame aru, kuidas neid üldjuhul saame teostada. Kõige tavalisemad viisid on ID-kaardiga, mobiil-ID või Smart-ID. Kas sa tahaksid teada ühe neist põhjalikumalt?",output_ID.ee
b3d36237-153a-40e7-a9f0-c4b275cdc34a,1,user,"Tere! Ma arvan, et tean, et ID.ee on olemas, aga ma ei ole päris kindel, kuidas digiallkirjastamist oma veebisüsteemi juurde lisada. Kas teil on näiteks lihtne viis, kuidas seda saaksin teha?",output_ID.ee
b3d36237-153a-40e7-a9f0-c4b275cdc34a,2,assistant,"Tere! Päev! Jah, digiallkirjastamist saab lisada oma veebisüsteemi mitmel viisil. Alustuseks on Riigi allkirjastamisteenus (SiGa) valitsusektori jaoks väga hea võimalus. See on aga tarkvara, mida peab enda serverile paigaldama. Kas teete veebirakendusi väljapoole valitsust?",output_ID.ee
28cd7dd4-3ff1-4052-add6-89ab650c9117,1,user,"Tere! Ma sooviks teada, kuidas digiallkirja anda ID.ee rakenduses DigiDoc4 kaudu. Kas see on väga keerukas?",output_ID.ee
28cd7dd4-3ff1-4052-add6-89ab650c9117,2,assistant,"Tere! Ei ole keerukas! Digiallkirja andmine DigiDoc4-s on üsna lihtne. Alguses pead valima, millega sa allkirja annad – kas ID-kaardiga, mobiil-IDga või Smart-IDga. Kas sul on neist ükski neist olemas?",output_ID.ee
e36289bb-ccfd-41dd-b697-920fa8dd6e0b,1,user,Tere! Ma soovin digiallkirja anda ID.ee rakenduses. Kuidas ma sellega alustan?,output_ID.ee
e36289bb-ccfd-41dd-b697-920fa8dd6e0b,2,assistant,"Tere! Digiallkirja andmine on päris lihtne. Alustada saate kahel viisil: kas ID-kaardi või mobiil-ID abil. Kõigepealt pead tegema kindlaks, millise meetodi te kasutate. Kas teil on ID-kaart või mobiil-ID?",output_ID.ee
78902e01-5b66-417a-bb0d-418d662190ac,1,user,"Tere! Ma mõtlesin, et saan nüüd digi-ID kaardi? Kas see on ID-kaardi asendaja?",output_ID.ee
78902e01-5b66-417a-bb0d-418d662190ac,2,assistant,"Tere! Jah, digi-ID on mõeldud ID-kaardi asendajaks elektroonilises keskkonnas. See on digitaalne dokument, millega saab isikut tõendada ja allkirja anda. See on oluline, et olla turvalisem ja mugavam elektroonilistes teenustes.",output_ID.ee
60392241-d3b3-40c3-af0e-1c556ca4abd4,1,user,Tere! Ma kuulasin rääkimist eIDAS-ist. Kas te võtaksite need mõned e-tehingud käsitlevaid küsimusi vastu? ,output_ID.ee
60392241-d3b3-40c3-af0e-1c556ca4abd4,2,assistant,"Tere! Muidugi, võtan need küsimused vastu. eIDAS ongi Euroopa Liidu määrus, mis on loodud selleks, et lihtsustada piiriülest e-teenuste kasutamist. Kas sa tead, milles see lihtsustamine just seisab? ",output_ID.ee
567ebbec-2216-4fa5-829d-8c47b9f4a42d,1,user,"Tere! Ma ei ole päris kindel, mis on eIDAS. Kas saate mulle sellest natuke selgeks teha? See on midagi, mis seotakse ID.ee?",output_ID.ee
567ebbec-2216-4fa5-829d-8c47b9f4a42d,2,assistant,"Tere! Jah, eIDAS on Euroopa Liidu määrus, mis seotakse ID.ee-ga. Lihtsasti öeldud, see on seadus, mis näeb ette, kuidas digiteenuseid ja e-tehinguid turvaliselt identifitseerida ja kinnitada. See aitab inimestel digimaailmas ohksele saada. See määrus jõudis jõule 23. juulil 2014. aastal.",output_ID.ee
7ba5d75f-07f7-44c9-b7c2-79e5afa60fbc,1,user,"Tere! Ma saan nüüd ID-kaardi ja Digi-ID, siis saan ka koodiümbriku? Ja mida see koodiümbrik on?",output_ID.ee
7ba5d75f-07f7-44c9-b7c2-79e5afa60fbc,2,assistant,"Tere! Jah, kui teil on ID-kaart või Digi-ID, siis saate ka koodiümbriku. See on kindlik koodiümbrik, mis sisaldab PIN- ja PUK-koodi. Need koodid on vajalikud, et saaksite ID-kaardi ja Digi-ID elektrooniliselt kasutada. See on nagu turvafirma sild, mis võimaldab kaardi turvaliselt kasutada.",output_ID.ee
ea8b6c2a-df3f-4164-b58c-71ff7912f9a7,1,user,"Tere! Ma sain uue ID-kaardi. Mis on see koodiümbrik, mille kaasa tuli? Kas ma pean seda aktiveerima?",output_ID.ee
ea8b6c2a-df3f-4164-b58c-71ff7912f9a7,2,assistant,"Tere! Päevad! Uue ID-kaardi puhul sa saad kaasa koodiümbriku, mille sees on PIN1, PIN2 ja PUK koodid. Seda ei pea eraldi aktiveerima, see töötab koheselt.",output_ID.ee
ed327007-efe3-4f50-b272-bf8dc6f3d4c3,1,user,"Tere! Ma arvan, et ID-tarkvara on päris oluline. Kas te saate mulle öelda, mis tarkvaraversiooni toeperioodi pikkus tähendab?",output_ID.ee
ed327007-efe3-4f50-b272-bf8dc6f3d4c3,2,assistant,"Tere! Jah, seda on oluline mõistata. Tarkvaraversiooni toeperioodi lõpp tähendab, et ID kasutajatugi enam seda versiooni teadmistebaasis enam ei uuenda. Lisaks sellele ei testita enam selles versioonis viidatud vigade olemasolu, ja tehnilisi lahenduse muudatusettepanekuid ei vastu võeta.",output_ID.ee
b8588622-0f0c-4536-be14-21431d8e1231,1,user,"Tere! Ma arvan, et ID-tarkvara on minu jaoks väga oluline. Aga mis see ‘toeperioodi pikkus’ tähendab? Ja miks see on nii tähtis?",output_ID.ee
b8588622-0f0c-4536-be14-21431d8e1231,2,assistant,"Tere! Päev vastu on ja ma saan aru, et see on uus. ‘Toeperioodi pikkus’ ID-tarkvara kontekstis tähendab seda, kui kaua ID-tarkvaraversioon on aktiivne ja et selle versiooni kohta pakutakse toetust. Kui versioon on ‘elatsükli lõppenud’, enam ei ole selle versiooni kohta ID kasutajatugi (teadmistebaasis), ei testita sellega seotud vigade leidimist ja vastu ei võeta tegelikult mitte mitte mitte midagi - ei uut tehnilist lahendust, ei funktsiooni muudatuste taotlusi. Peamine põhjus on turvajärjekorra. Vajalik on alati uusima versiooni kasutada. Kas sulle on plaanis uuendamine?",output_ID.ee
3f7fd49f-78fa-49c4-9b60-2e688fb660b6,1,user,"Tere! Ma ei ole päris kindel, mida tarkvaraversiooni toeperiood tähendab ID-tarkvaras. Kas sa saaksid seda selgitada?",output_ID.ee
3f7fd49f-78fa-49c4-9b60-2e688fb660b6,2,assistant,"Muidugi! Tarkvaraversiooni toeperiood ID-tarkvaras tähendab, et ID kasutajatugi enam selle versiooni kohta teavet teadmistebaasis ei uuenda. See on vôi siis, kui tarkvara versioon enam ei testi probleemide puhul, ja sellele ei vastueta muutusi. Kas see on selge?",output_ID.ee
be066a9c-68df-4be7-9018-a9f85dd35037,1,user,"Tere! Ma arvan, et mul on probleeme, kuidas sisse logida erinevate riiklike e-teenustesse. Kas ma pean iga kord uuesti sisse logima?",output_ID.ee
